Název souboru,Odkaz,Název,Kategorie
VY_32_INOVACE_07-09.pdf,https://drive.google.com/file/d/1YA7TJ7BDpr055lfq9sLFVxt8chTrDq2F/view?usp=drivesdk,Hřebenový zvedák,"SPS, MEC, CAD"
VY_32_INOVACE_07-06.pdf,https://drive.google.com/file/d/1TipG1FVP-BnGsZwaqBWhaUQREfYX3r9-/view?usp=drivesdk,Pohony jeřábů,"SPS, MEC, CAD"
VY_32_INOVACE_13-05-01.pdf,https://drive.google.com/file/d/1znss8ZazrEJtZvwBKj8g5AKVThoRF9qV/view?usp=drivesdk,,"SPS, MEC, CAD"
VY_32_INOVACE_07-05.pdf,https://drive.google.com/file/d/13GrhCeJtEsDIh-BrLPMqlb9mEbd7mMa3/view?usp=drivesdk,Části jeřábů,"SPS, MEC, CAD"
VY_32_INOVACE_13-05.pdf,https://drive.google.com/file/d/1xfUOpbSXnD31cTXCmxXSNQAdb7MvVb9F/view?usp=drivesdk,Pohybové šrouby,"SPS, MEC, CAD"
VY_32_INOVACE_02-14.pdf,https://drive.google.com/file/d/1N2bgpENVyDL37dBjdXznJCjS1qGZunmv/view?usp=drivesdk,Kruh a jeho části,MAT
VY_32_INOVACE_07-04.pdf,https://drive.google.com/file/d/1ZIkc36YfSm-02Lq4hq2b50f9YHBxpPGm/view?usp=drivesdk,Lana a řetězy,"SPS, MEC, CAD"
VY_32_INOVACE_13-04.pdf,https://drive.google.com/file/d/1XPRkZ1vTtLIl-jQ5ovVgaR8H6H_0cY3r/view?usp=drivesdk,Druhy a označování závitů,"SPS, MEC, CAD"
VY_32_INOVACE_07-03.pdf,https://drive.google.com/file/d/1DxTEweVVQAwNMtEKXTEEJ7NwBV-jwKhx/view?usp=drivesdk,Pojížděcí a zdvihací zařízení,"SPS, MEC, CAD"
VY_32_INOVACE_13-03-01.pdf,https://drive.google.com/file/d/1wakal-jrR0kq5MH5DTDByscGBcme6DyS/view?usp=drivesdk,,"SPS, MEC, CAD"
VY_32_INOVACE_07-01.pdf,https://drive.google.com/file/d/1q15KWSnTJ1oPW2KyOqp9k9ulpyRhIU0L/view?usp=drivesdk,"Jeřáby - účel, rozdělení","SPS, MEC, CAD"
VY_32_INOVACE_13-03.pdf,https://drive.google.com/file/d/1G0k45txlTSFCWT2PDrJiBwUAAvYU8hSb/view?usp=drivesdk,Pojišťování šroubových spojů,"SPS, MEC, CAD"
VY_32_INOVACE_13-02-01.pdf,https://drive.google.com/file/d/1tqzYTx-EsC23-IEGEYk9z-041nteSy7n/view?usp=drivesdk,,"SPS, MEC, CAD"
VY_32_INOVACE_02-09.pdf,https://drive.google.com/file/d/13O2JHJkJCxkWi0RbC9CwHaKT8vGdm-l4/view?usp=drivesdk,Podobnost trojúhelníků,MAT
VY_32_INOVACE_03-20.pdf,https://drive.google.com/file/d/14w34xeWSE95NvbNjKYNYyBK5gVA9y9-Q/view?usp=drivesdk,Charakteristiky variability,MAT
VY_32_INOVACE_03-19.pdf,https://drive.google.com/file/d/15N2xs-l8K3CFNImfIMBWs9133hyRvN0T/view?usp=drivesdk,Modus a medián,MAT
VY_32_INOVACE_02-08.pdf,https://drive.google.com/file/d/1_a-H5-UWn6iEAbdG3Xgfcl53qFaAl4IZ/view?usp=drivesdk,Shodnost trojúhelníků,MAT
VY_32_INOVACE_03-18.pdf,https://drive.google.com/file/d/1qeeAMoH3Mrw9XVUiglFwjmYxUJzWi1nH/view?usp=drivesdk,"Aritmetický, geometrický a harmonický průměr",MAT
VY_32_INOVACE_02-05.pdf,https://drive.google.com/file/d/1eDYBtksq6VbtV5abKVd_u3jJIxkVCIxJ/view?usp=drivesdk,Posunutí,MAT
VY_32_INOVACE_03-16.pdf,https://drive.google.com/file/d/1aaFIwNL16TUYxZp5VR6QF6NYp68X5nal/view?usp=drivesdk,"Třídění statistických údajů, četnost",MAT
VY_32_INOVACE_45-16.pdf,https://drive.google.com/file/d/1KPSs-1uZEQD3b7Y4pAtHYs2hlF36a1Z5/view?usp=drivesdk,Vznik přechodných jevů v elektrických obvodech,ELE
VY_32_INOVACE_45-15.pdf,https://drive.google.com/file/d/1vdJM8vzQXNZjRcUoreh799FS1H8tnKJZ/view?usp=drivesdk,Zapojení vinutí trojfázového alternátoru do trojúhelníku,ELE
VY_32_INOVACE_02-04.pdf,https://drive.google.com/file/d/15noH3-d_ByDZkzdceBZYL7JhZe92gY2O/view?usp=drivesdk,Středová souměrnost,MAT
VY_32_INOVACE_03-14.pdf,https://drive.google.com/file/d/14HGOws6UrTSv6Xbj-FkOJH2woraaY8pi/view?usp=drivesdk,Základní statistické pojmy,MAT
VY_32_INOVACE_02-03.pdf,https://drive.google.com/file/d/1qKKyT3yJpTjSL47PkkKzPRFxYBbnxefu/view?usp=drivesdk,Osová souměrnost,MAT
VY_32_INOVACE_03-13.pdf,https://drive.google.com/file/d/1ZGAM82KppUAK4KwKfD4Dc_28QRoQhd42/view?usp=drivesdk,Nezávislé jevy,MAT
VY_32_INOVACE_02-02.pdf,https://drive.google.com/file/d/12gemwtz-1fR0eQcEfXqCKR655PYBhWND/view?usp=drivesdk,Definice a vlastnosti shodného zobrazení,MAT
VY_32_INOVACE_03-12.pdf,https://drive.google.com/file/d/1a-S1RhyQ38KLpheSZGQCHZy-K6IjhqDO/view?usp=drivesdk,Pravděpodobnost sjednocení jevů,MAT
VY_32_INOVACE_02-01.pdf,https://drive.google.com/file/d/1u5X6g-EmWVJZEnRTrj2y9tB3mXpUg05M/view?usp=drivesdk,Základní geometrické pojmy,MAT
VY_32_INOVACE_03-11.pdf,https://drive.google.com/file/d/1V7ZoINcVi6-QVNM7CNPQw3onZcIuGdTZ/view?usp=drivesdk,Pravděpodobnost náhodného jevu,MAT
VY_32_INOVACE_03-10.pdf,https://drive.google.com/file/d/1bZCXIxOLYUUghJDTwpL8b92n0jo2kXkL/view?usp=drivesdk,Náhodné pokusy a jevy,MAT
VY_32_INOVACE_01-20.pdf,https://drive.google.com/file/d/1kCbN58rhN7GF3ByOisftCMpZIGJD47NQ/view?usp=drivesdk,Logaritmus,MAT
VY_32_INOVACE_03-09.pdf,https://drive.google.com/file/d/19quvNsjjLPIvqa-Q7EoAmQTrWLxI7Q4Z/view?usp=drivesdk,Binomická věta,MAT
VY_32_INOVACE_01-19.pdf,https://drive.google.com/file/d/1ZPUCC_IjpBmtvlJ3aIfa9DHuv3aVcvWN/view?usp=drivesdk,Logaritmická funkce,MAT
VY_32_INOVACE_45-11.pdf,https://drive.google.com/file/d/1d_-lBQgJx_Lix0UPjd6T85ds24fT-_QM/view?usp=drivesdk,"Výkon střídavého proudu, účiník",ELE
VY_32_INOVACE_03-08.pdf,https://drive.google.com/file/d/1a2H7FKM1ksRcZepxWXfUpmw6NExJQFSJ/view?usp=drivesdk,Vlastnosti kombinačních čísel,MAT
VY_32_INOVACE_01-18.pdf,https://drive.google.com/file/d/1dH8FTWB4nRyNOChaQPqkvwO638hvli-6/view?usp=drivesdk,Exponenciální funkce,MAT
VY_32_INOVACE_03-07.pdf,https://drive.google.com/file/d/15jhELrit6zc340IFSzZIgq7iBifHuHmd/view?usp=drivesdk,Kombinace s opakováním,MAT
VY_32_INOVACE_01-17.pdf,https://drive.google.com/file/d/1uEjJWiRUcO1kfqnWDYxu12ygQ1LfbwD0/view?usp=drivesdk,Vztahy mezi goniometrickými funkcemi,MAT
VY_32_INOVACE_03-06.pdf,https://drive.google.com/file/d/1U9cssAzYNG_XoIZ0zACtvS-vi3Vxjo64/view?usp=drivesdk,Permutace s opakováním,MAT
VY_32_INOVACE_01-16.pdf,https://drive.google.com/file/d/1NbGIdXSGgtZyCFY0p3EmesT8fNhVFoso/view?usp=drivesdk,Složená goniometrická funkce,MAT
VY_32_INOVACE_03-05.pdf,https://drive.google.com/file/d/13YX3lp6NmpNfFsJO5lGZiZ_e34RWKxrI/view?usp=drivesdk,Variace s opakováním,MAT
VY_32_INOVACE_01-15.pdf,https://drive.google.com/file/d/1fKdQsAmaw5EYtJP9mHIvAOS7D5VBG40f/view?usp=drivesdk,Hodnoty goniometrických funkcí,MAT
VY_32_INOVACE_03-04.pdf,https://drive.google.com/file/d/1GX0u8vTMmO3OCYRCAIt6DJb1-xJPZAMC/view?usp=drivesdk,Kombinace,MAT
VY_32_INOVACE_01-14.pdf,https://drive.google.com/file/d/10Y5WjV7WGO9NqPdeDlxvTXwbloYbbQEf/view?usp=drivesdk,Definice a vlastnosti funkcí tangens a kotangens,MAT
VY_32_INOVACE_03-03.pdf,https://drive.google.com/file/d/1kE-uBqAfZZIGFlxkbzSzhNaJ8CyFCV1L/view?usp=drivesdk,Permutace,MAT
VY_32_INOVACE_01-13.pdf,https://drive.google.com/file/d/1-iTHt-kXxfKRK6GIvPZiwTxlI6-AiRtG/view?usp=drivesdk,Grafy funkcí sinus a kosinus,MAT
VY_32_INOVACE_45-07.pdf,https://drive.google.com/file/d/1_xiyRSNNeqgHDzfXDoTFMhshtG6D6OxG/view?usp=drivesdk,Vzájemná indukčnost v obvodu střídavého proudu,ELE
VY_32_INOVACE_03-02.pdf,https://drive.google.com/file/d/1J7mR8RU7eYvzchPEmHLOcDsyZqDy-cXH/view?usp=drivesdk,Variace,MAT
VY_32_INOVACE_01-12.pdf,https://drive.google.com/file/d/1KLuCjPmt_dRCeBzHC-MIgRV3vG4S2YVi/view?usp=drivesdk,Definice a vlastnosti funkcí sinus a kosinus,MAT
VY_32_INOVACE_03-01.pdf,https://drive.google.com/file/d/1aeF8x3jIcraUo2ogY06hHmaHJO7_jNTW/view?usp=drivesdk,Kombinatorické pravidlo součinu a součtu,MAT
VY_32_INOVACE_42-06.pdf,https://drive.google.com/file/d/1dQZJGFFVBr_bSMLXdahUIS_ONrpQQ8nv/view?usp=drivesdk,Konstrukce krorových motorů,ELE
VY_32_INOVACE_45-05.pdf,https://drive.google.com/file/d/1luXiXaDtuftz_zE0tgpcmL98jLB5jCeA/view?usp=drivesdk,Ideální cívka v obvodu střídavého proudu,ELE
VY_32_INOVACE_01-10.pdf,https://drive.google.com/file/d/1HlAhGwfDaDvzWwXqueHcAyw3H3fNj-RV/view?usp=drivesdk,Velikost úhlu v obloukové míře,MAT
VY_32_INOVACE_02-20.pdf,https://drive.google.com/file/d/1uKDChGJxrq1Mv6JoKKY8rtSXIBmQfgdm/view?usp=drivesdk,Objemy a povrchy těles,MAT
VY_32_INOVACE_01-08.pdf,https://drive.google.com/file/d/1U5q42VCwfeiS-bUXGh1kMHq6o-KNUtT7/view?usp=drivesdk,Mocninné funkce,MAT
VY_32_INOVACE_02-18.pdf,https://drive.google.com/file/d/1liPxAwXDviNbOW4OXcx2pEqZRmr02AIn/view?usp=drivesdk,Odchylka a kolmost rovin,MAT
VY_32_INOVACE_01-07.pdf,https://drive.google.com/file/d/10mp2kV4xqdxuD0HKzUCjoYWeX3DeuUBo/view?usp=drivesdk,Kvadratická funkce a její graf,MAT
VY_32_INOVACE_02-16.pdf,https://drive.google.com/file/d/1lR_QXmAGjdrPkfQY9GFhhmU46-4m-cZh/view?usp=drivesdk,Odchylka a kolmost přímek,MAT
VY_32_INOVACE_02-15.pdf,https://drive.google.com/file/d/1uww0WbtHZJplH4Y2Ex4ldLLvfsM88yb5/view?usp=drivesdk,Polohové vlastnosti geometrických útvarů,MAT
VY_32_INOVACE_01-04.pdf,https://drive.google.com/file/d/1loDbO_qRpB4YMga2ZCco7g86Y5Fnef79/view?usp=drivesdk,Lineární funkce s absolutní hodnotou,MAT
VY_32_INOVACE_01-03.pdf,https://drive.google.com/file/d/1MyfWiHvxEGCjhuALCUvr5AaAyHPWLo2P/view?usp=drivesdk,Funkce lineární,MAT
VY_32_INOVACE_02-13.pdf,https://drive.google.com/file/d/1qZxctXaDBDaATE1w86mldYEXGM9hTvr6/view?usp=drivesdk,Obsahy a obvody n - úhelníku,MAT
VY_32_INOVACE_01-02.pdf,https://drive.google.com/file/d/1b9sf4u7QMOreynCzzmKoIGjEPFqaC57d/view?usp=drivesdk,Funkce prostá a inverzní,MAT
VY_32_INOVACE_02-12.pdf,https://drive.google.com/file/d/15Dm4hfMJDnPhiwMP0m_L1LJkXfiAn6LV/view?usp=drivesdk,Obsahy a obvody čtyřúhelníku,MAT
VY_32_INOVACE_01-01.pdf,https://drive.google.com/file/d/11oV4EEdTgpHJRkZEh2RvQkGMrQbwV3dE/view?usp=drivesdk,Funkce a její vlastnosti,MAT
VY_32_INOVACE_02-11.pdf,https://drive.google.com/file/d/1Cz0vG_KHdtZLr0gdWvEEytJ_PDoZTXDS/view?usp=drivesdk,Obsahy o obvody trojúhelníku,MAT
VY_32_INOVACE_45-20.pdf,https://drive.google.com/file/d/1FDuyslyCd-CYXNy3iVxfLpZqATDrjVse/view?usp=drivesdk,Domovní rozvody - praktické zapojování,ELE
VY_32_INOVACE_41-18.pdf,https://drive.google.com/file/d/1MfpXMZA00TBKSwG19oHiLHJP9THgK9z4/view?usp=drivesdk,Měření a řízení pomocí PLC,ELE
VY_32_INOVACE_45-19.pdf,https://drive.google.com/file/d/1ulHjK4g8bNRB2JoHnJfJv9yfbN5U2-lf/view?usp=drivesdk,Měření vypínací charakteristiky jističe,ELE
VY_32_INOVACE_42-19.pdf,https://drive.google.com/file/d/1tRsoRZsr1ByhJdrviQe2VjctbHgKIypj/view?usp=drivesdk,Porovnání výhod a nevýhod,ELE
VY_32_INOVACE_42-18.pdf,https://drive.google.com/file/d/1jD-rw84rV9OM5troeW6ZFrPfXRURInEg/view?usp=drivesdk,Elektrický generátor střídavý,ELE
VY_32_INOVACE_45-17.pdf,https://drive.google.com/file/d/1QZtAU54UjguK8b34EI63zaU6wiilfh7G/view?usp=drivesdk,Vliv indukčnosti na přechodný jev,ELE
VY_32_INOVACE_42-17.pdf,https://drive.google.com/file/d/1pYfrvfGyOX--tTbTTPaKSmlERW5NvD4R/view?usp=drivesdk,Elektrický generátor stejnosměrný,ELE
VY_32_INOVACE_42-16.pdf,https://drive.google.com/file/d/1HKkn4WRDuLoWzbO13zkR4tNwRjbnWdQg/view?usp=drivesdk,Princip elektrického generátoru,ELE
VY_32_INOVACE_42-15.pdf,https://drive.google.com/file/d/1QkKbfJIDV5vYF8sxZqmZ55tpN9qeQwBA/view?usp=drivesdk,Reluktanční elektromotor,ELE
VY_32_INOVACE_45-14.pdf,https://drive.google.com/file/d/1Rvfww_JVKKlT1lHqXPBR2hru7Smw-3ti/view?usp=drivesdk,Zapojení vinutí trojfázového alternátoru do hvězdy,ELE
VY_32_INOVACE_42-14.pdf,https://drive.google.com/file/d/1hDRfrUbVbL7kBR-DpESu6Xb6Qsp5k_3E/view?usp=drivesdk,Lineární elektromotor,ELE
VY_32_INOVACE_45-13.pdf,https://drive.google.com/file/d/1Agv4QDFk2WAS_krThsVnZUV439rJCVp0/view?usp=drivesdk,Měření na trojfázové soustavě,ELE
VY_32_INOVACE_42-13.pdf,https://drive.google.com/file/d/1UNye-EeuDymp_zy9R7-zLvmZpbyqJ2JF/view?usp=drivesdk,Řízení s duplicitním řízením,ELE
VY_32_INOVACE_41-12.pdf,https://drive.google.com/file/d/1_V95KX3pYTWjrCvdSDc1VBeJrf16KmAv/view?usp=drivesdk,Motorový spouštěč,ELE
VY_32_INOVACE_44-11.pdf,https://drive.google.com/file/d/1drsChyKSM7UNRP6UB3oRndQhnEmiMlaw/view?usp=drivesdk,Měření na transformátoru,ELE
VY_32_INOVACE_42-12.pdf,https://drive.google.com/file/d/1R5Vuj9yrxFi87Ne_vrp8wtrqnWeHN71e/view?usp=drivesdk,Řízení s jednoduchým buzením,ELE
VY_32_INOVACE_42-11.pdf,https://drive.google.com/file/d/1tUI39h8PMyeZzUeHLyk_sKb5vVzyrQt6/view?usp=drivesdk,Speciální motory,ELE
VY_32_INOVACE_45-10.pdf,https://drive.google.com/file/d/12TrPFLMU-pV1kbn4hqDwjo1FT9i3mrIK/view?usp=drivesdk,Elektronický oscilátor,ELE
VY_32_INOVACE_42-10.pdf,https://drive.google.com/file/d/1I2AWyjoXcGH4ipSY0hDWaTwvunUZLKkj/view?usp=drivesdk,Motory s piezoelektrickým pohonem,ELE
VY_32_INOVACE_44-09.pdf,https://drive.google.com/file/d/11RENQeZg9K9RTavuNP7s01o_lR4ueY5S/view?usp=drivesdk,Magnetizační charakteristiky feromagnetických látek,ELE
VY_32_INOVACE_45-09.pdf,https://drive.google.com/file/d/1kuw4YCMJZs4siRN1QkzfytC1qWlGk6EY/view?usp=drivesdk,Měření na rezonančních obvodech,ELE
VY_32_INOVACE_44-08.pdf,https://drive.google.com/file/d/1zrml26KipTIq9sgxTLFp7CCZH7Gyf1_j/view?usp=drivesdk,Magnetické vlastnosti látek,ELE
VY_32_INOVACE_45-08.pdf,https://drive.google.com/file/d/11qJUl3qLUzzdFUB5RRKngpOoxz_OVe5k/view?usp=drivesdk,Rezonanční obvod,ELE
VY_32_INOVACE_42-08.pdf,https://drive.google.com/file/d/1OyYzwU84iDys8q8PbX59bQjvwNmf2TLa/view?usp=drivesdk,Funkce krokového motoru v průmyslové robotu,ELE
VY_32_INOVACE_42-07.pdf,https://drive.google.com/file/d/1M1cTOoh03GYUPWsPl3VIxXYeIgQj3lRm/view?usp=drivesdk,Nasazení krokových motorů,ELE
VY_32_INOVACE_44-07.pdf,https://drive.google.com/file/d/1RaMStlfrPLCmgU4a0R9FzqqUdZmZFzK_/view?usp=drivesdk,Hopkinsonův zákon,ELE
VY_32_INOVACE_45-06.pdf,https://drive.google.com/file/d/1a_U5b0o_PPpL2TmZVRVafYJuuXGtmqwp/view?usp=drivesdk,Ideální kondenzátor v obvodu střídavého produ,ELE
VY_32_INOVACE_42-05.pdf,https://drive.google.com/file/d/1jG2D6jBlDbFC-0UM_EI0fxGckUDNW4Kg/view?usp=drivesdk,Krokový motor s odvalujícím se rotorem,ELE
VY_32_INOVACE_45-04.pdf,https://drive.google.com/file/d/1DcfhRf3eOdKUfKRBdUinGCgkAz9fw6Qv/view?usp=drivesdk,Ideální rezistor v obvodu střídavého proudu,ELE
VY_32_INOVACE_42-04.pdf,https://drive.google.com/file/d/1Us4Bh53geI2Kkbg7L8hDGQsW6DX-4_Gg/view?usp=drivesdk,Krokový motor s aktivním rotorem,ELE
VY_32_INOVACE_45-03.pdf,https://drive.google.com/file/d/1APik5H1OQXouPaB5P15QPQ_y7uOQKnzX/view?usp=drivesdk,Vznik střídavého sínusového napětí,ELE
VY_32_INOVACE_42-03.pdf,https://drive.google.com/file/d/1ghYe895KcGAV--zTs0BLDBjsml-Xse4C/view?usp=drivesdk,Krokový motor s pasivním rotorem,ELE
VY_32_INOVACE_42-02.pdf,https://drive.google.com/file/d/1TqvDwz0V1m3mS73ngK5df5TBQRREX1Z0/view?usp=drivesdk,Elektronický ovladač,ELE
VY_32_INOVACE_45-01.pdf,https://drive.google.com/file/d/1pfaBLo55_AlDA4SQM1BhKIDcE5agO8Rw/view?usp=drivesdk,"Základní pojmy, časový průběh sin. Veličin, střední a efektivní hodnota",ELE
VY_32_INOVACE_42-01.pdf,https://drive.google.com/file/d/1H2pZFfqFDjpewmrJM00EAbZVa_BBNxU4/view?usp=drivesdk,Princip krokových motorů,ELE
VY_32_INOVACE_41-20.pdf,https://drive.google.com/file/d/13qd6y3nIFDUNksc6Jrd0dNp8qzuJaFe_/view?usp=drivesdk,Přednosti třífázových motorů,ELE
VY_32_INOVACE_44-19.pdf,https://drive.google.com/file/d/1NDIcdExF6doz-YDKEa3L1jkWFCdgZ18H/view?usp=drivesdk,Energie magnetického pole,ELE
VY_32_INOVACE_41-19.pdf,https://drive.google.com/file/d/109KzGR28SwK5MmJnvIAlqNYIKavR2cw9/view?usp=drivesdk,Parametry třífázových servomotorů,ELE
VY_32_INOVACE_44-18.pdf,https://drive.google.com/file/d/1ENhtfUTUNXEuVcXcVWUYpVSbDw99AjR8/view?usp=drivesdk,Činitel vazby,ELE
VY_32_INOVACE_44-17.pdf,https://drive.google.com/file/d/1M8nGxSbcBFZEZhKMl2_QG4gtPfuvqOlG/view?usp=drivesdk,Vzájemná indukčnost,ELE
VY_32_INOVACE_41-17.pdf,https://drive.google.com/file/d/1Htqrn3YI0F4lub77Fb_slxWMcL6L9PAz/view?usp=drivesdk,Praktická nasazení,ELE
VY_32_INOVACE_43-19.pdf,https://drive.google.com/file/d/12j2Gkp2M3TPJ06Nhpjgc59oLOoXXPVP3/view?usp=drivesdk,"Kondenzátory, spojování kondenzátorů",ELE
VY_32_INOVACE_40-20.pdf,https://drive.google.com/file/d/1doHRPwTI1IFuIyANdyYf-1VTuzmpmOnP/view?usp=drivesdk,Princip elektromotoru,ELE
VY_32_INOVACE_44-16.pdf,https://drive.google.com/file/d/1XQuIEau_-VKqCMVWFwYylBt7brNTuBpm/view?usp=drivesdk,Vlastní indukčnost,ELE
VY_32_INOVACE_41-16.pdf,https://drive.google.com/file/d/1sWyQT8ch2K7DvorLvPgYWBb4eZCfnH-y/view?usp=drivesdk,Napájení a řízení skupiny pohonů stroje,ELE
VY_32_INOVACE_44-15.pdf,https://drive.google.com/file/d/15ywaQwwgyzH6bl0jPT1JkWkbZMSlStO5/view?usp=drivesdk,Indukční zákon,ELE
VY_32_INOVACE_41-15.pdf,https://drive.google.com/file/d/1wrrWpEDBJryrl0UKi_UXuQt5oKicIpSo/view?usp=drivesdk,Elektronická komutace,ELE
VY_32_INOVACE_40-18.pdf,https://drive.google.com/file/d/1AD5pCBZ8w4CbR7urZQa0FzICMSH0SLUx/view?usp=drivesdk,Obecné vlastnosti,ELE
VY_32_INOVACE_44-14.pdf,https://drive.google.com/file/d/1TrdUUdDczGqrlWOxbQfwHSFzOrofLQM5/view?usp=drivesdk,Magnetické pole solenoidu - válcové cívky,ELE
VY_32_INOVACE_41-14.pdf,https://drive.google.com/file/d/1e_zoUpasgG-caTG3EgEJQURltlc_UZ3W/view?usp=drivesdk,Třírychlostní motor s přepínatelnými póly,ELE
VY_32_INOVACE_44-13.pdf,https://drive.google.com/file/d/1DKgqQvyKrPcQShFfitos6pZVpgEMyxGM/view?usp=drivesdk,Magnetické pole kruhového vodiče,ELE
VY_32_INOVACE_41-13.pdf,https://drive.google.com/file/d/1zLTf6BU2LLEfWnsupTEUmsAAdh4bq3YF/view?usp=drivesdk,Reverzace otáček,ELE
VY_32_INOVACE_40-16.pdf,https://drive.google.com/file/d/18HS17fDf3zQtaKy6Yu_NNVN2f2asut9s/view?usp=drivesdk,Praktické nasazení,ELE
VY_32_INOVACE_41-11.pdf,https://drive.google.com/file/d/1MPSbQhCt7ayxd5RXS-T6_3svaf-zb7Qq/view?usp=drivesdk,Řízení rozběhu,ELE
VY_32_INOVACE_41-10.pdf,https://drive.google.com/file/d/1ZXwgrJlazUM7XYBVs5eNGe7uqvIArwI0/view?usp=drivesdk,Momentová a proudová charakteristika,ELE
VY_32_INOVACE_41-09.pdf,https://drive.google.com/file/d/1gw4sluJhXjbefiJkSb1xfNQCrypx2y5O/view?usp=drivesdk,Vytvoření točivého magnetického pole,ELE
VY_32_INOVACE_40-14.pdf,https://drive.google.com/file/d/16TgDrkS4AUSkr8A8FS-DLAqa8VAPJgwG/view?usp=drivesdk,Řízení stejnosměrných motorů,ELE
VY_32_INOVACE_41-08.pdf,https://drive.google.com/file/d/1qVmxaelHsb5fwwEOzRLnhDEOOwJab3Ev/view?usp=drivesdk,Motor s kroužkovou kotvou,ELE
VY_32_INOVACE_41-07.pdf,https://drive.google.com/file/d/1amjHLhiU3AiFsQS2OBCNEleoZV-6VmKj/view?usp=drivesdk,Motor s kotvou nakrátko,ELE
VY_32_INOVACE_43-12.pdf,https://drive.google.com/file/d/1pLToCtyYpqXXsVDCW9kCJyAN7KOF45iv/view?usp=drivesdk,Práce a výkon el. proudu,ELE
VY_32_INOVACE_44-06.pdf,https://drive.google.com/file/d/1FBfmX3oX9rZLhUvRrXxZekumm0Ah_Fgg/view?usp=drivesdk,Vlastnosti magnetického pole,ELE
VY_32_INOVACE_41-06.pdf,https://drive.google.com/file/d/1gl29aJCx4O4B4N5hG9OopGcLvqSkhso3/view?usp=drivesdk,Asynchronní trojfázový motor,ELE
VY_32_INOVACE_44-05.pdf,https://drive.google.com/file/d/1AwjV1RmOt0MNkcG0pmS7WPFfOXATVyMC/view?usp=drivesdk,Magnetická indukce,ELE
VY_32_INOVACE_41-05.pdf,https://drive.google.com/file/d/1XXfw6V0H4ovkuOS1Q538Oizb_kyfHHP5/view?usp=drivesdk,Princip elektromotoru,ELE
VY_32_INOVACE_44-04.pdf,https://drive.google.com/file/d/1VXfDm4kqkYypiOZMdNTHLJQ5aMOpaGxB/view?usp=drivesdk,Magnetický tok,ELE
VY_32_INOVACE_40-10.pdf,https://drive.google.com/file/d/1AA1Rq3uE4IVRJsadcmvL5fGSoQo8Pr-_/view?usp=drivesdk,Reveruace otáček,ELE
VY_32_INOVACE_41-04.pdf,https://drive.google.com/file/d/1pK_FUaW79TUjFJiXOCuwEx_N6mKUOqJ-/view?usp=drivesdk,Konstrukce,ELE
VY_32_INOVACE_44-03.pdf,https://drive.google.com/file/d/16sB-HNAHi86zt9Y7b4oOPN1_vchsxTM9/view?usp=drivesdk,Intenzita magnetického pole,ELE
VY_32_INOVACE_41-03.pdf,https://drive.google.com/file/d/1AwRwJQMygZ324Tolav6HMZi5yrlwQDc1/view?usp=drivesdk,Obecné vlastnosti,ELE
VY_32_INOVACE_44-02.pdf,https://drive.google.com/file/d/1GwbD5MRFGlStJmxlOXH9XqMrFO0nOE0s/view?usp=drivesdk,Magnetické napětí,ELE
VY_32_INOVACE_41-02.pdf,https://drive.google.com/file/d/1dEJWi5IXG5Kw7gP2MPljBBEyC4GSOUT8/view?usp=drivesdk,Rozdělení střídavých elektrických motorů,ELE
VY_32_INOVACE_44-01.pdf,https://drive.google.com/file/d/1I_rSHB4Fd7Rizr_4DG1nPOY_xiB2enwF/view?usp=drivesdk,Vznik magnetického pole a jeho zobrazení,ELE
VY_32_INOVACE_40-08.pdf,https://drive.google.com/file/d/1eEQForyQj0wFS7e-LqccWgKW27s7GZPA/view?usp=drivesdk,Indukční motor,ELE
VY_32_INOVACE_43-20.pdf,https://drive.google.com/file/d/1SnAjbJ-t7lSfiSuD2PDHxr1IPbrh77Yi/view?usp=drivesdk,Měření kapacity kondenzátorů VA metodou,ELE
VY_32_INOVACE_40-19.pdf,https://drive.google.com/file/d/1NjAP8JjJEHzQNgfYpx4TbMCJ3BBITAFX/view?usp=drivesdk,Konstrukce,ELE
VY_32_INOVACE_40-06.pdf,https://drive.google.com/file/d/1M-FYFtCrBGI3Oc2viDAKuxkLc9rcPN0F/view?usp=drivesdk,S cizím buzením,ELE
VY_32_INOVACE_43-18.pdf,https://drive.google.com/file/d/1BCNAT6YnzJ8cLTCfS0Ey9WZojGdY6eEo/view?usp=drivesdk,Měření na usměrňovačích,ELE
VY_32_INOVACE_43-17.pdf,https://drive.google.com/file/d/1bQPeuTUf2E_Ic0yppNk6-f2zS4G1jeuo/view?usp=drivesdk,Princip usměrňovací diody,ELE
VY_32_INOVACE_40-17.pdf,https://drive.google.com/file/d/1ah5dfoYJS5Qk0032-OBz-QDuIanJwG0F/view?usp=drivesdk,Porovnání,ELE
VY_32_INOVACE_43-16.pdf,https://drive.google.com/file/d/1SkKaFJpLl0YW1pZI4Xk6AVcb8XHtH25p/view?usp=drivesdk,"Elektrický proud v polovodičích - vlastní, nevlastní vodivost",ELE
VY_32_INOVACE_40-04.pdf,https://drive.google.com/file/d/1IKV3QMss_ycKJ-xsPHHCnTGfvZQLkn6I/view?usp=drivesdk,S paralelním buzením,ELE
